....573...74..1..6..38...944..7.6........5....18.3.....4.....3...7......936.7..1.,26,44,14,1,0,2,0,5,2,Expert,
5.7.4..8.3.851..9.94.2........9..3.......2..1.8....9..4......5....8.5..2....9.1..,25,36,19,3,0,0,0,1,0,Expert,
57.......4.2.........8........4..3...312.7.5...4.356.2..6.8.52.12......3....7...1,26,88,11,3,1,6,0,8,6,Expert,
8.4......37.84.12.....7....2.1..69....71.8....8..2....1.....7...68.3..4..3.2.....,26,70,8,1,1,0,0,5,2,Expert,
....8.937...3.9..5.6.....8..75..3.6..........89...7...4..9.5...759.6...3....3...2,26,51,12,1,0,1,0,3,2,Expert,
3........7.8..6...6...9..5...38...791....768.......1.3...5..89....6......9..2...1,24,43,12,0,2,3,0,2,0,Expert,
18...5..6...8...9....4....2.....916..9......8.6.....35...2....165.1..32...8.9.6..,26,37,17,2,0,0,0,1,0,Expert,
.6.9..1.51...58..4.9.6.......683.74...1...6..8....6.1........3.7...4.........5.8.,25,48,23,4,0,1,1,3,2,Expert,
.....6.8........1...69......63.4...98.....4...4.593.....8..2..1.256..84.49..3526.,29,41,10,0,0,2,0,1,0,Expert,
.51....6.....5..389.37.8.2..6..7.5.........9...7..1.....9.1..72........6.28......,24,74,12,2,2,2,1,4,4,Expert,
....59...4...3.5..21.....9......8...7...4..1.8..12...3.4...7.5......32.7....8....,23,49,22,1,1,4,1,3,2,Expert,
238.5..171......4..493......2.9...8....8..5.3...57.1.959....23..7......5..1......,28,71,12,2,1,2,1,2,2,Expert,
.4.15..27......5.1...7.2.6.2.5...3..86...............4.........47..2..165316.....,25,41,14,5,0,0,0,1,0,Expert,
....6.95....3.8..2.6..........18.....36..2..15....4..9.81..53.6..94.61.5..2......,27,47,15,2,0,0,0,2,2,Expert,
83...4..........9..928..4..........6...6..73.7.....25.....2.9.5..7.5382....7.....,24,37,19,1,0,0,0,1,0,Expert,
4.8....31....32.8..1....65.....5...98.5..4......9.1.....6..9.1.5.4..........68...,24,61,15,0,1,1,1,3,2,Expert,
.8..2..1.14.3.6....27.....94...6.3....8..9...6..24.8.7............6..7.2.....263.,26,87,17,2,0,2,0,7,10,Expert,
6..7......84.....7....654.375...2.3......4.8.....78.155.........2........7..2..68,25,45,14,2,0,0,0,3,2,Expert,
...7..4.8.4.2........3.67.1...........5..71..72........34...852.6...........35.6.,23,46,16,3,0,3,0,2,2,Expert,
..53.94.........8.....2.9.6...2....85...8.69338..1...4...856...............43.265,27,50,8,1,1,1,1,2,2,Expert,
.6...85.19..7.......5..3...14...5...3..1...9..7....8.....3.....834.69...51.4.....,25,80,31,0,1,1,0,9,10,Expert,
7.2....4...5.8.9...3..54...........9......6...9...6..73...4..8..7.3....6.698..5..,24,44,17,0,1,2,0,2,2,Expert,
...486..5..6..2.7..1.9...4.5...17....28...6..97....5.....861..............75.9...,25,46,9,1,1,2,0,1,0,Expert,
......3...527......1...8.....197....3..5.68.9.....2......25..7.26..8...1...6.7..3,25,61,16,0,0,2,0,2,2,Expert,
.5..9.1..3...2...7...5...3.....57.1...94......8....2.5..42.89.1.....13......7.4..,25,38,26,2,0,0,0,4,2,Expert,
..9.2.....4..1.6.5...6.5....83......1.234......45....1.1.....2.....6.3...2...4.58,25,53,21,2,0,0,0,2,2,Expert,
...25..7......1......37912..8.1..6..92..8.7....3.2.5..7..6...31....9.....9...8...,26,107,10,2,0,2,0,6,10,Expert,
4..25....5....3.177...46..3......1.9..3....7..9....25.36..2...1....7.....15......,25,44,21,0,1,0,0,2,2,Expert,
7.....8.5.5.8.....8......2.17....9.4.3.2....1.4...7......7.925..9..3.1.7.....4.9.,26,56,15,4,0,3,2,3,2,Expert,
1.5.3..9...8..9...79.1..4..3.....1..........8.8.75.9....349.....7.......94.68....,25,45,10,1,0,2,0,1,0,Expert,
....7.52...2.....6..56..974.7.5.9...2.8..64...9.4...8.........7.....439...3...2.5,27,31,22,0,2,1,0,1,0,Expert,
.5...2..1..97.....61389.7..8...3.5...6...5.37....7.....7......9.2.1.....1........,24,77,19,0,0,3,1,9,8,Expert,
5.3.......4.......2.1.436...572...9342.9....6...7.6...7.4.2....9......7..12...4..,27,91,24,4,2,6,0,10,14,Expert,
..3..1...5...2..8321.8......2..8.7......7.........95....126..3.9..5..27..7....81.,26,54,20,0,0,3,0,4,4,Expert,
...7.85...3...........9...8.2...786..53...1.9.9......2..12.59......1368.5.....3..,26,74,11,2,0,0,0,4,4,Expert,
....9..1.......6.....1...2..6...78...1.32....23.8..74..8.2....67.6.4..8.9..7.....,25,42,13,0,1,0,0,1,0,Expert,
.....8.....2.9...7.7.....15.89.46....4.8..17.76.25..4.......72......4.98......4..,26,62,12,1,1,1,0,2,2,Expert,
.85.63...6.7.............1.9.....2...3..1..8.7.2.356..2.....763.63.....9......8..,25,42,20,2,0,2,0,2,2,Expert,
2....3.86.7..6...5.....2.47.8.4....15.2......1.43.5...8..15.........8.....5236...,27,51,6,3,0,5,0,3,2,Expert,
..16.2...4.5.8.16...7.5....3........7..5.84.....7.....2...738..1......4...8..421.,26,74,7,1,1,1,0,3,2,Expert,
.7.8...4..8....2...2..16..9.4..9..........78.5..........86..5.24..7.......62.5.9.,24,51,14,1,0,2,0,2,2,Expert,
.....5..9389.......5.3.17.66.1..........6..5.57......2...8.71..736........8..6.2.,26,31,22,1,0,2,0,2,0,Expert,
.1.7...5.....65.18.8...192....2..3.6.5.........98........63.5..132.8.............,24,98,15,0,1,2,1,7,6,Expert,
.6...2..9.2935.6.88..4.........2......5.4...6.....3.1.....6...2..2...89348.......,25,41,13,2,0,1,0,2,0,Expert,
32951...7...43..9....8....2715...4...4....5.........21..4.7....2.3.....4.8..5.21.,28,37,15,0,0,1,0,1,0,Expert,
......3.......698....28...76.9..7..3.1...47.....8....18..61.....6..23..8.3....1.4,26,46,8,2,1,3,0,1,0,Expert,
.9..78......2....3...4...71..9..14...1..35....83...9......9318............85.43..,25,28,27,0,0,1,0,1,0,Expert,
..8.5.....6...3.89.3..2.6.7...3........791........6.....3...85.8.....7..2.65..31.,25,38,16,0,0,0,0,2,0,Expert,
.4.58..1..5.1....4..9.26.8..6....9.8.98.5......4.....2......32......14.9.2.....61,27,111,24,1,1,1,0,9,12,Expert,
......9....47.5.2..9..827.3..72....54....6....8.....49936.....78....3.....5......,25,62,8,1,0,0,0,2,2,Expert,
13.67...8.8...9.6...2...7..7...8.94....732.....3.4..8......3.79..6..7.........8..,26,47,21,1,1,5,1,3,2,Expert,
...8.4..2...7..34.....3...9.42...............8..59...75...637..9......68..6...25.,24,38,17,0,1,6,0,2,0,Expert,
8.5....2............73.21..36..7..9...92..5.1...96...2953.1........8...5.1.......,25,174,22,8,2,5,0,16,26,Expert,
62..45.9....2.1..81..97.5...4.........7....54...1...7.7.8....4.9......1..6....9.2,26,45,16,0,1,4,0,2,2,Expert,
..........3.4...68.4...7.218....4..6..136.87..2.5............84.....2.1.3..6..7..,25,43,12,0,0,1,0,1,0,Expert,
..1.4.7..693.......7....3.2...4...3.936...1...45.....91.....2...5.26.97...2..1..4,28,41,17,1,1,0,0,3,2,Expert,
..7.3.8.6..3....1.9..........15...37.76.....4......1..1.5.74.836.8...4......96...,26,51,18,0,0,1,0,2,2,Expert,
...5.973..7...1.....23.......1.....4.2...4....381.....1.59...4......59.18.......2,24,64,9,2,0,0,0,2,2,Expert,
..96.....2..4....985.......41......8.3..6.4..9823......2.1.68.....59.26....8...41,28,58,15,1,0,4,0,5,4,Expert,
......871.2...34.....4....2.7.2..6.4.8..71...39.........8......4....9.....7..6.3.,23,47,16,1,1,0,0,2,2,Expert,
9.4.6...2......3...8..4......873...4...4..........197..41.297.3....8...1.....3.69,26,45,17,2,0,0,0,5,4,Expert,
6.7...2...3.5.......2..79...196.....7...9.54.4.6....1....945.2....27...1.....3...,26,37,16,2,0,4,0,2,0,Expert,
3....7.41..89.4..5..73...8.....6.8.....4....6..3...4..........74.17...3.9....5...,24,32,23,1,0,4,1,2,0,Expert,
......6.7..95.1...6..9.....9..2............4.1.7..5..6..34.75..25.6......7....92.,24,36,19,1,0,2,2,2,0,Expert,
5..74.....72.......3.5.9.7.....6..21.....36.52.6.5..9....91.....41......3.7......,25,44,11,3,0,0,0,1,0,Expert,
..8.41.5.......9..9..52......3.9.........8.65...6.....8.6.3.12....4...8..95...3..,24,54,13,0,1,1,1,2,2,Expert,
.3...5.7...74...2.9..7........2.1.9..1....3..2.6.......6.17...5.53..9...17..5.9..,26,38,21,0,0,2,0,4,2,Expert,
1...6.......7.91........378.....79....38.4516.......4....691...4.63.....9......83,26,42,12,1,1,4,0,1,0,Expert,
7.....8..........2.68.1.4....9.....162....7.8......39.81..96..4.7...1.3..467.3...,27,279,18,3,4,2,1,26,42,Expert,
...72.8..32.4..6......632.....3..4....41..986....8.....17...39..6.8.7...2...9....,27,86,11,1,0,1,0,9,12,Expert,
.7..4.....94...6.....6.8...15..9.2........8..72...4..1.8.1.....2..9...7...6.2...5,24,47,19,0,2,3,0,3,2,Expert,
2.........7..1...9.9....1.8....4.9.7...9.8.464......1...428..91...173.8.7....42..,28,33,28,0,0,1,0,3,2,Expert,
....86..1.61.2.....2......82.5....6968....4..9..4..8.35..3...4..............9.2..,24,68,20,4,1,0,0,6,10,Expert,
..7...1.....6.3..2.3..27.8.2.4..6..891..42.67...8..2..3....1...........9.6..8....,26,36,18,3,0,2,0,1,0,Expert,
.8...2...7.65...1.1..8..32661.43.8..57................2..1..73........8..3...54.2,27,100,11,4,0,0,0,4,6,Expert,
.....1.2.19.5724..4........2.7...9.......364..........5.46.92..36.2.......94.7.3.,27,61,16,2,1,1,0,4,2,Expert,
....8......8.3..5..231.4.6.56.4.....83...9..............2..693..4....12....8..4..,24,44,12,3,0,3,0,1,0,Expert,
.3......72.5......1....4...41...358..5............7..1....6.3..6.87...5..2..5.8.6,24,44,32,1,0,3,0,3,2,Expert,
.7....3..6.92....521....9..........714.6....2.6....5...5.13...639...6......4.2...,25,53,2,2,1,0,0,1,0,Expert,
3..24...5.49....3.7..9...2.6.3.....2..........5...8.4..6...5.....8.3......26.78..,24,47,23,1,0,1,0,2,2,Expert,
.3...6....7..8.19...27...58...1...2..9..356..3...67..12..8.1..5.....3......6.....,26,45,9,1,1,4,0,1,0,Expert,
2..5.3....6...........9...5......2..7..6........18...36..81......3....1.5.87.26..,22,45,13,0,0,0,1,1,0,Expert,
7....8.6..64.95.3...9...4...3...7..5918......4.5.3........53.19.....1...8........,25,88,26,1,1,3,0,11,16,Expert,
....34......82..1...6.1....39............39...7.6..1....8..17.36.14..........9.6.,23,60,23,0,0,1,0,5,6,Expert,
......1.5.........7......6438.4..7..6....84....1.....3.4.6.1.5...685...75..37..2.,26,48,12,0,0,0,1,2,2,Expert,
.......5...3.4...758.7.......6....23.5...........2.49.8..49...69.5..2.8.43......2,25,65,7,3,0,1,0,2,2,Expert,
.1..798...9...2..478.6....1.5...4...2.4.....7.........8....51...2..9..7.14.86.5..,27,40,12,1,1,3,0,2,0,Expert,
..42....11..4..6..6....73..4.31.....5...6.........847.7...23......67......8..1.6.,25,58,20,1,1,2,0,3,2,Expert,
.....8..9...........84..1..54...6...9..74...26....5..8..4.2..6...1...98..7.6..2..,24,52,4,5,1,3,0,1,0,Expert,
...8.....5...36..838.742..6.....4...26...5.87.5327.6.....56..........34..2..9....,28,56,5,0,0,1,0,2,2,Expert,
..45..12......4..6...23..7..21.45..7.6.72.95....3....1...4.3....5.6...9...2.59...,29,33,18,2,0,1,0,1,0,Expert,
........6.18....9.79....38.5.....12..7...2..59.....7..1.938.....2..56.1.....29..3,27,55,12,5,0,0,0,8,8,Expert,
4138..2..2...1......73...5....93......5..19..8....74.317..2....5....472.....9....,27,42,11,1,0,1,0,1,0,Expert,
8.9......3.....9.1....2.....6......8....4.......1894.6...86...3..34..2.5.9.3..64.,25,34,21,0,1,2,0,1,0,Expert,
..34.8....1...7..5298.......3..7.1.9...3...5..5..1.24..21.4.....8..91..7.........,26,41,13,3,0,1,0,1,0,Expert,
.87.3..5.....1......47.5.9.........6...9...7.7....13.9.3....46...13....5..98.67.1,27,78,12,2,0,0,0,4,4,Expert,
.58..1..2...53..1..6...8....71.23..6.........38..57...2..37..9......6.....5.8....,25,36,19,1,0,1,0,1,0,Expert,
2.....1.6......54..8.9..........26..1..89.....24..3..5.56...4......51...3..42....,24,40,15,5,0,0,0,2,0,Expert,
1...9..5......48..9..6..3428.2....6.............98..3..4912...6..1...5....64.5...,26,45,9,4,0,1,0,1,0,Expert,
..47...6.....5..9.365..8...4.1.....8...9.....5..1..67...7...1..1....7...6.84...5.,25,46,9,1,2,2,0,1,0,Expert,
1.6....7...7....9595.83.1...7.6.8...583.2......2.....1...7..6..........7....51...,25,50,4,0,0,0,1,2,0,Expert,
..45.281.95...7..2..6......5....46.......67.....2.....1....5.6....6..147.2.4...85,27,110,14,6,2,3,0,8,12,Expert,
.3..8..594.6..5.21.2..3.8...5......6..2......16...4.............931.25.4.4...9..2,27,44,9,0,0,0,0,1,0,Expert,
.5..14..929...3..1....5....3...45.....5.2.4..1........9.....67.....7..1...23.6...,24,57,24,1,0,0,0,4,6,Expert,
..7.32.1...91..5.7.2.5........324....5..............733.1....64.7.....329...1..5.,26,73,20,1,0,0,0,7,6,Expert,
........2.1....738...3..51..32.....5....2......15..8..9...7.....7.86.9....623....,24,48,18,0,0,2,1,2,2,Expert,
...5...1.5.3..79..27.9....63..68.........5..762.1.93...9.....62......5.9.........,25,37,22,3,0,0,1,2,2,Expert,
...1.43....297.46.6.1.....8........4.......93..97..61....2...87..8.97...1...3....,26,93,24,4,2,2,0,11,16,Expert,
..9..2...8.....15..7..........2.....2.8.4.9.5.....127.4......38....935......5...7,23,62,9,3,0,1,1,5,4,Expert,
..31.........97...7..85..21....84.....4.1..3.2.....9..4..2..79.........3.79...5..,24,60,11,0,0,0,2,2,2,Expert,
..23.....46..72...5.........4....7...9.53.6..2..6.41..7.9....5..2...1..7.3..9....,25,40,15,2,2,1,0,1,0,Expert,
..74...1.8..231.7..4......3....52.6....8....7...16.35..1...5..27..3.....2....48.5,28,35,16,0,1,1,0,2,0,Expert,
..38.1.9...8..571.54...6.......5.9.4...6.....9.....8.716.9.....4............4...3,24,53,22,1,0,2,0,5,4,Expert,
....3.7.6.8..57......2...3.......25...7.4.....9367..4.2.45.....67..94....3.......,25,58,16,5,0,2,0,3,2,Expert,
9...7..2....4..67..4....3....9641...6....3..9....2.........4.32..1.......74.628..,25,34,21,3,0,1,0,1,0,Expert,
..8..2.....2..6..195.7.....3816..2.....39.8....6......8.31.............362.8..9..,25,47,25,0,0,0,0,2,2,Expert,
.....9..78...1.9.5.3.5...2...83...7136.1.7..2.2.9...56...7......82..3....1.......,27,54,9,4,1,0,1,2,2,Expert,
..3.2..5.1......4.74.5.....51.........42...6..629........64.7..3.9.....4.5.19...2,26,50,3,1,0,0,0,2,0,Expert,
.8..2...5..256948...3....6....3.56......8...2.5........2..1.3....9..8.14.3...6...,26,67,26,5,0,1,0,6,10,Expert,
.917.....5...6.8..6...9...2.8....16.3.62....7..7........2.....1.....57..1.....95.,24,161,34,8,2,4,2,19,28,Expert,
.5.29..76....6..51.3...598.3.....1.5.1...7.....6......9...2.8.3.231.9.......8....,27,95,8,2,0,2,3,7,4,Expert,
.3.7.1...5...28..7.2..463.....4.......5...146..6....3...31.....6.....5...41...7..,25,38,26,0,0,2,1,4,2,Expert,
2.34......85............72.76...9..3........8...2...4....9.......27..93.3.4..8..2,23,40,25,2,0,1,0,2,2,Expert,
.1..9..7887.1...9.5..8....3...45..........2....137.54.....3.....2......1.83..57..,26,47,16,3,0,2,0,3,2,Expert,
.8....7..1.......42.7394......9....7....1..42.69.....3....48..1.....68.....12....,24,43,21,2,0,0,1,2,2,Expert,
.298.......7....9.....4...29.17...6..68.1....5.2.........6.........2..711.64.98..,25,58,22,0,1,1,0,4,4,Expert,
.7......2......439....6.....8645......973.6..4...2.38.....96....4..8..76...3..8..,26,55,22,1,1,1,0,2,2,Expert,
24..83.9.1.........5...21..5....8.....6.9421....5....3..36.........1...........28,23,56,16,1,1,0,0,3,2,Expert,
.2..1....9..2.5..61..97..5823.......6......31....8..7.7.5..19....2.........8.....,24,114,31,7,0,4,1,15,22,Expert,
1....63.....9.418.9.....2466.5....2..4.5.8..3..2.1..9.5.31........3....8.........,26,41,13,2,0,0,0,1,0,Expert,
..8..3.2.3.742.......9.8..........8..7....3..8.4...26.79..6.8.....2...9.2.37....5,26,39,14,0,0,0,0,2,0,Expert,
562.............2......7.94..926..4..3....1..6....95..9.7...4....3......42.....1.,23,37,32,0,1,0,0,4,6,Expert,
.4..8.2......9..73.........1....7..4..9..4.6..3.8.2.....8..139..6......1..13..7..,24,64,14,3,2,5,0,11,8,Expert,
.98...6.3....8.......1.9...4....73..38.9.67..6.182.9................14.7...69..1.,26,53,12,2,0,3,1,2,2,Expert,
