..4..7..1...3.54.6.....1.3.5....9.........61....4..7...1...45..89..1...3..6.58.7.,26,44,11,1,0,0,0,0,0,Intermediate,
.8.4.1.....2.76..4.6..5...........41......73.4.1.3768.....2416.....6.....5.8....7,27,34,20,2,0,0,0,0,0,Intermediate,
8..62...73..19....9.....6..2.....1...7.2..8.5..5....3....9..268...5....9......3..,24,47,10,1,0,0,0,0,0,Intermediate,
.....4.5.....96..1.......9.62...8....9..1.2....36....826.....45.....2...94.3.....,23,29,29,0,0,2,0,0,0,Intermediate,
...92....7.........95....483......52.26..9...4..86..3.....8..9.5..4..7.....5.....,23,38,20,1,0,0,0,0,0,Intermediate,
5934.8..2...7...3..7...1.8.4.21.......58......8..75.4..31..9....2....8.3.........,26,52,3,2,0,0,0,0,0,Intermediate,
4.8...2.....64...9.59.7...4..2..6..5...........4....6.8....3.9.....82....35.97.26,26,37,18,1,0,1,0,0,0,Intermediate,
.5...8....9.5..3.4....1...6..5....6..12....8....3.....54.8...3...9......68.95.41.,25,40,16,2,0,2,0,0,0,Intermediate,
..6...43.1..........5.2.9.1.6..54.....913..42........8.93.1.284..1..6.....8....1.,27,37,17,2,0,2,0,0,0,Intermediate,
..4.68.....85.............2...1.7.....1...94..95..4..7......1...7.9..2.84..61.7..,24,37,20,2,0,2,0,0,0,Intermediate,
..3.8.9.7.....6.1.......2.8.....3......67.......921..3.37.5...121...78...89.3.7.6,28,49,4,2,0,0,0,0,0,Intermediate,
..9..2...7........326...9.......9...64.12..3...27.......18..72...4..18.3.9...7.1.,26,53,2,2,0,0,0,0,0,Intermediate,
.9..6.47..2......1..5....9.41...9..3...64..2.6.............17........3...5..94..2,23,41,17,1,0,0,0,0,0,Intermediate,
...........971..23.4..6..95.57.....11..5...3........7...6..2...59..3...223.....67,26,40,15,2,0,0,0,0,0,Intermediate,
.571...8.8....4..52..9..7...15...47.74...9........3.....93....4......82........5.,24,41,16,3,0,0,0,0,0,Intermediate,
..7..465.4.......29.8....4.23.547.......3..........3......569..8..2.......9....78,24,44,13,2,1,1,2,0,0,Intermediate,
9..2...3...86.5..2....3..9.6.........2.8.9......4.3.5..9..4.38..3..82....15......,25,46,10,3,0,3,0,0,0,Intermediate,
...3.2.4.............4.9618....94.6.....2.....526...8.9.35.8....6.9...3..4...61..,26,46,9,4,2,2,0,0,0,Intermediate,
9....5.4.3..1.4..6.8196.3....5....981...8...5.6....1.....6......7........4.....7.,24,43,14,1,0,0,0,0,0,Intermediate,
.........1...7...6.......819.6..41.7.1.2..6....51.649.74.6....28....2.49.........,26,37,18,2,0,1,0,0,0,Intermediate,
.5..1..8.3...94.6.9.6..3.7....83.4.1....5.8.............1.49..34.7..........6....,24,44,13,2,0,3,0,0,0,Intermediate,
.15...64.4.........2.7....59.45.1.7...1.6...3....93...5.....7..26.....5..47...2..,26,43,12,2,0,0,0,0,0,Intermediate,
.46.....1...18....1..2.48.36..........7512...4.173........4.........54.6.......57,25,45,11,1,0,4,0,0,0,Intermediate,
........4..183....39....7..2.83..1....4.9.8.........2......593...9.1.4.8..5.8...1,25,31,25,1,1,3,0,0,0,Intermediate,
.2.97.....962..8..7.......4.......3.8.9.....1.1.6...........3...87..42..4.....7..,22,38,21,1,0,0,0,0,0,Intermediate,
6.......8....84......7.1.4.8....5...34....62.....6..7.......3.....5.2....5.4.716.,23,33,25,1,0,0,0,0,0,Intermediate,
..3...6.9..92...418..5......8.........16.4..22...93.......68.3.3....1...1...5..6.,25,47,9,1,0,0,0,0,0,Intermediate,
28..93....6.5.43.2.5.2....1......9.4...............8.3..5.3.2..9.46.2....3...9.16,27,41,13,1,0,0,0,0,0,Intermediate,
7.63.4..8.3....6..51.8....2.8.....53......7..6...2......3241.......7.3...7...58..,26,37,18,1,0,0,0,0,0,Intermediate,
..8...9.264.51..385........365..4...8..931....2.6...4.4..8.3......4.5..6.......9.,28,47,6,3,0,0,0,0,0,Intermediate,
.2......97...4.....1.9..3.....8...1.46...1...93...6..........4.693..7..2....1.8..,23,39,19,1,0,0,0,0,0,Intermediate,
3.7...1..1.....4.9..98....275...3..1.3..2......8......8.....915.....7..3.24.....8,25,42,14,4,0,0,0,0,0,Intermediate,
5......3..4..6.....9...8..5..........751.....384..6.9....79.1.39.....6..1.7...4..,24,42,15,2,1,2,1,0,0,Intermediate,
........8.43..9......6..7...9..32.5..5.....73..89.....7....649.3.2...5.7......6..,24,36,21,2,0,0,0,0,0,Intermediate,
..6..1.........6..7...45.2.32.......8412.3...5.7.......8.57..4.2...8..51...1..8..,26,42,13,2,0,0,0,0,0,Intermediate,
.....9......2....45.....86.3...8.2.1...9.1...9.1...53..6.52.9...8.......1.94.....,24,40,17,0,1,2,0,0,0,Intermediate,
7......2..638..9.....3.....3..9.2...9.6.......1...7........4...48...1..7.9.6....4,22,40,19,2,0,0,0,0,0,Intermediate,
...9.4...497....5.....8.7..5...18.9...1..5....4..3..1583............18...64.9....,25,27,29,0,0,1,0,0,0,Intermediate,
...6..2.74.6.........28..3......3..1.....14..97......6...3728....4.9..1..9.......,23,38,20,2,0,0,0,0,0,Intermediate,
....293.8....761..6......2.......87....38......4..7..98...6.2........9...97....4.,23,40,18,1,0,0,0,0,0,Intermediate,
968...4.......5...2.5.4.....97....5..8....7..6....72.....9.3.76....56..8....2.5.9,26,48,7,1,0,2,0,0,0,Intermediate,
89.....3.4....6....53....1..1.4.8.9.....7...164.91.75.56...........5.......18..4.,26,41,14,0,2,4,0,0,0,Intermediate,
2...8...1...4...5.8.4.2.7.....1....3.19...8.......3.....8.7...4.....8537.....2...,23,37,21,3,0,1,0,0,0,Intermediate,
.7...8..........67..3.6.21...7......5.1.....443...2....4..8.3...5.276....8.53....,25,38,18,0,1,0,0,0,0,Intermediate,
.....6.......9....1....3.72.92.3768.6...1..973.........5.....6....872...98.......,24,53,4,1,0,0,0,0,0,Intermediate,
.8.7....1...8.4..........69.....3.2.7..9....3.14......83.......9.2...6...7..9.248,24,34,23,1,0,0,0,0,0,Intermediate,
.9.8..5.......7.9...3.....4.784.1......3....1.2.9..73........48.....89..4.5..91..,25,35,21,0,0,1,0,0,0,Intermediate,
.39...1.75....4.8...8..........4..91..5..2...9...382.5327.1...............4..9.7.,25,38,18,1,0,0,0,0,0,Intermediate,
..68..52.8....4..3..2.....4.7.4..8..6..3.89..5...79..294................3....67.5,26,37,18,3,0,0,0,0,0,Intermediate,
...4...914..8.36....1..6.....65..4.7.....1...84........6....1...5....8.3137......,24,47,10,2,0,4,0,0,0,Intermediate,
.657.....31..2.7.....4....369....24.........5..........31..69......4..7..4.5.9.62,25,46,10,2,2,3,0,0,0,Intermediate,
..6...8.2....37.6...4..6..79318..6...........8.7...9241496.........4..........3.1,26,43,12,2,0,1,0,0,0,Intermediate,
56.91........5....9....62.56.7.8..9....4.7..645..9..8...2......7....91......2....,25,46,10,2,0,0,0,0,0,Intermediate,
..35...8......37..174.8...3..7...93.35..9...84.....1......7.69.5.....8...9.....1.,26,43,12,0,1,1,1,0,0,Intermediate,
....6......8.....971.29....8..35...6.......57.5.9.61...6.7.83...3..2....5.7.1..9.,27,41,13,2,0,0,0,0,0,Intermediate,
8..1.567.564.97........8....25......6.......8.......5.2..51.7...7..8.4..4..2....9,26,39,16,0,0,5,0,0,0,Intermediate,
.5.....8.....8.93.2....5..77.......44...3....62...8.5.........6..962.7....7.4....,23,31,27,1,0,1,0,0,0,Intermediate,
...8..3..793.6...8..5.97..63.6..9.8.1..........9.326..27...........7.59...1......,26,34,21,1,0,0,0,0,0,Intermediate,
.794.8.....4.9..8..8...3.1....9......4..1.2......7....5..1..34...2....71..7.2...9,25,42,14,1,0,0,0,0,0,Intermediate,
1.....9...4......6.5.4....1..895......76.4.13...8...6..341.6....6...8..47........,25,41,15,1,0,1,0,0,0,Intermediate,
.7.25...9.4.7..2.5.2.8.46....8.....44396..7...........6..4...7..953...6.......5..,27,30,24,0,1,0,0,0,0,Intermediate,
...19..83......1..7.....59..5.38.9..9....5...36...7.......3..5....2...6...17.....,23,44,14,3,0,0,0,0,0,Intermediate,
.7.4..9..59..7.8.1...3..6...59..6...8.1...3..3..15....1...6.........8....45.1...9,26,43,12,1,0,1,0,0,0,Intermediate,
......54.....5..18......7..35.2..8.14...8..23....3....749.15...82...3...1...9...4,27,49,5,1,0,0,0,0,0,Intermediate,
.62...7.3......2..78...4..9....2....39........74..5.96..6.....5........44..65.9.7,25,42,14,1,0,0,0,0,0,Intermediate,
...8.....5....3..2..392......2.8...3.6.2..97..7...6..44.95...............5.3.48..,24,53,4,1,0,0,0,0,0,Intermediate,
...6..983.6.2...543.8.......72.8.....4.........5962....8..4...6.5.8....7.....3.2.,26,39,16,3,0,1,0,0,0,Intermediate,
.....8..45............1......7..2.....4...8529.....71...8..42..4...8197..239.7...,25,45,11,1,0,0,0,0,0,Intermediate,
5......8..483..1..........473.1...5......67.8...4.....9..6....53..84......7..59.6,25,41,15,1,0,0,0,0,0,Intermediate,
....83......59.1.7.9..6..25...85...6......7.....9.1....2.7.....3.8..5.62.5......1,25,50,6,1,0,0,0,0,0,Intermediate,
.1...2.......4....78.....1.62...398.....792...4.6..1......6.87.....81.24...7.....,25,36,20,1,1,0,0,0,0,Intermediate,
.......49..7.9..2.5..4....32...53...7..2......9.....65.....9..6.1.5......2.71.3..,24,44,13,0,0,3,1,0,0,Intermediate,
5..8...7...46...25....4.6..62....548.......1.......2.725.9....6...48.1...8...2.9.,27,42,12,0,1,2,0,0,0,Intermediate,
..9..7..24.2..6.5..75...68.....9.....5.2.1.4..8.54.9...............8..96...615...,26,50,5,0,0,1,0,0,0,Intermediate,
....2...7....4..8.5.8.....927.8..9.........56....3.....6...5....4.7...2..2.3....5,22,35,24,0,0,1,0,0,0,Intermediate,
3.2.6......9..7...56.39....2...53....56.2.......4..9.....7.8.....75...93.3....5..,25,43,13,3,0,0,0,0,0,Intermediate,
..1.84....482......3...7..........5.7.46......1.42..3....8.52.62..3...7..........,23,46,12,0,0,4,0,0,0,Intermediate,
...5..........4.8.......76.1..7.84....96.31.5.64..1...78..15...5.....3..6.....9..,25,44,12,1,0,0,0,0,0,Intermediate,
6.759..4....68.1.74....7..3....1.....3....7.8....7..5.....59....4.....8.5.9..83..,26,43,12,1,0,0,0,0,0,Intermediate,
..1.....7.......9..48.........9.1.8.3..8.4765.8...6...7..39.5.8..........3..1.6..,24,44,13,0,1,0,0,0,0,Intermediate,
1.7.4..2.......69.4..................28....1...4.31.89..19....8.43.......9.124.7.,25,36,20,1,0,3,0,0,0,Intermediate,
7..3.4.15.........9..7.68.3.8......6.1.8.....4...67.........1...46.....9..9.8.3.7,25,35,21,3,0,0,0,0,0,Intermediate,
.....4.7...2...5...18.....49..3.....2.57..9...71........4.8....5...42.1..8..9....,23,48,10,1,0,0,0,0,0,Intermediate,
.2..8...........7.4...5326..3.79.5..28......6..9...........5....9......55..4..392,24,38,19,1,0,0,0,0,0,Intermediate,
.39.21.4.6...9.......48..35...5....1......8.32.1....6..94..2...........412.8.....,25,50,6,3,0,0,0,0,0,Intermediate,
.6.4..7.2.9..1........3..9....671.....4....3......81....8.9.64......7...3.7......,22,39,20,2,0,0,0,0,0,Intermediate,
54.8.....7......6..96.....3......54...1.5...8...4.167....63.89...9......86.5.....,25,33,23,2,0,0,0,0,0,Intermediate,
3....6..974.9..1...2.1.....59.7....1.....4..5.725..4...13..9.........2.....42....,25,37,19,1,0,1,0,0,0,Intermediate,
............6.74.9...431.........65.6.32....151.3...7..7...2.3....1.32...4.......,24,24,33,2,1,2,0,0,0,Intermediate,
54.7.3.....78....5.....16........75.4........1.8......3..128..6..4.6.........5..8,23,47,11,2,0,3,0,0,0,Intermediate,
...3......6.8.7..2.8..2...9.934...6...476..85......3.7...9..423....3......9......,25,42,14,1,0,0,0,0,0,Intermediate,
.2...8....17.5..3....9.......67.1.9.293.6...5......62.3..2.6........38..17..9....,26,47,8,2,0,0,0,0,0,Intermediate,
...52...6.7.4...8...8....2..47...2..6.12.78.......4.3...23..6..7348...........5..,26,27,28,2,0,0,0,0,0,Intermediate,
.1.....8.6..2..7.....36......7.365...5...18.2..4.....7.63..........7..4..8..53...,24,38,19,4,0,2,0,0,0,Intermediate,
..9.....6.762...........25...73.5....518...2.8..62..9...3......68....7.57.....8.9,26,42,13,2,0,0,0,0,0,Intermediate,
1.8..5.....93..8.25.....3..2.........738..9.........2..1.5.72.8..2.6859........16,27,47,7,2,0,0,0,0,0,Intermediate,
...24...5.71.....99......68.2.....5..56.2...11.7......6....8.2......1.86.......4.,24,49,8,1,0,0,0,0,0,Intermediate,
...3..2.1.8..4...31...2.48..56........183.6.2...9..84....5.3.....9......2..6.4...,26,44,11,1,0,0,0,0,0,Intermediate,
...3..6...2..6....14....2...5.8.......2....5..6.....785.......7..4..51....14.8.3.,23,45,13,1,0,2,0,0,0,Intermediate,
.4.3..8.28.5.6.....13.2.54....2..47.5..8473..............18..........2.5.....4.1.,26,39,16,4,0,1,0,0,0,Intermediate,
..5.....476.....9.81.6.7........1.3...3....7....4..6.5....4..1.57...9...4.....8.9,24,48,9,1,0,0,1,0,0,Intermediate,
7..5.....4..67...1..69....5.4.1.8....3......9....5..1........8......37..6.....45.,22,46,13,1,0,0,0,0,0,Intermediate,
3...1.7....29.....5.........6.82..5..1..6.....3..7.2.6....91..572.6..89....7...3.,26,40,15,1,0,0,0,0,0,Intermediate,
..8..74....4.....6....43..532....86...9...5.3.6.....274.726..............53...7..,25,37,19,1,0,0,0,0,0,Intermediate,
...9...658.6.4..7...56.1....9.3............91..4......3...76..4.....9.1...7..8.5.,24,40,17,1,0,0,0,0,0,Intermediate,
423..9.....8......9.......4.95......1....53466.......9.6...459.3...6...12...3...8,26,40,15,3,0,0,0,0,0,Intermediate,
...8..9.1.....5............56...7.1.7...63..9.925..78..5...2...8.1..6..2..9...5..,25,46,10,1,0,0,0,0,0,Intermediate,
......62..89.6....17...35.8.3......9.1...7...752..........7.98....532.6.........7,25,46,10,1,0,0,0,0,0,Intermediate,
..3.74..88..........7.61..9..16.724.24....8..3.......1.18......93......2....49...,26,43,12,6,2,2,0,0,0,Intermediate,
....71...5.........6...2......8..3..7.8.4..1.23..6..8....5..84.8....67.56....8..3,25,40,16,3,0,3,0,0,0,Intermediate,
.95417.3.6..9.35.........9..1..5.647..4....2.7.......5.............4....2..3..97.,25,42,14,3,0,1,0,0,0,Intermediate,
61..48...485........7.......2.71.6..5......8.....3.....78.63..2..6..43...4..2.1..,26,40,15,2,0,0,0,0,0,Intermediate,
.7.9...2.8492..3.7..6.....83......5..5..279........8.6..7.3..6.9.2.........49....,26,37,18,1,0,1,0,0,0,Intermediate,
.4.75..363.....4........51.2..5..69....9.1.4.6.4..3...1.9........5..216..7.......,26,38,17,3,0,0,0,0,0,Intermediate,
......4..9..6...3848.1........986........4.8.....3.71....4....6.7...29418........,24,49,8,1,0,1,0,0,0,Intermediate,
....87...57...1.8.6....5.....5....148.9.......1..6.....93.....5....1.7....84..6.3,24,42,15,1,0,0,0,0,0,Intermediate,
.....189.5...86.13........5..............456..9.56.471.8...9.36....4.9.8.1.......,26,34,21,1,1,1,0,0,0,Intermediate,
........5.21..94..83..6....16.....9.2.....8.3.58............62.6...9..1...4.3...9,24,47,10,2,0,0,0,0,0,Intermediate,
....3..2..6...4.3..978....1.........9.....37....691...7..9..2.3.8.....1.....7..98,24,29,28,4,0,1,0,0,0,Intermediate,
.....2.15.....38...3......97.2.5.1...98.7..5...1..942......8..4...12........3.2..,25,46,10,2,0,0,0,0,0,Intermediate,
4..6...5.......1....12...6.............4.9.82.7....9...9.81.54.....7...8...54.6..,23,48,10,1,0,0,0,0,0,Intermediate,
2....8.........1...9..21.37.3...9...1......6..8....3..8......16..26.7....71.4..2.,24,28,29,1,0,4,0,0,0,Intermediate,
..9...8.3.3......14..9...............5..6.17...45.8.......7.5...8..967..76...3...,23,42,16,1,0,3,0,0,0,Intermediate,
4.....3.....5...1.589.......6....18.....6...4128.4...9...49...565...3...........3,24,40,17,0,0,1,0,0,0,Intermediate,
.89...4....6..37..3.762.......8....95...37.........378......2.4......93.8...45...,25,47,9,2,0,1,0,0,0,Intermediate,
8......515.9.6.7.....2..86......5......7...2...5.13679....9.........12..6..3..18.,26,43,12,2,0,0,0,0,0,Intermediate,
.9..2.1.4.1.4.6..9..61..8.7..9.784....86.......52.47.......2...7.....9.8....1....,27,39,15,2,0,0,0,0,0,Intermediate,
..5..86.4....6..2....254..8.53.9.2...9.47...64....3.5..3.....6.......437.2.......,27,47,7,0,1,2,1,0,0,Intermediate,
9.3..1..2.84..5.1..1..3....69.528......6...85.3.4.96.......63.......2.9..4.3.....,28,38,15,1,0,0,0,0,0,Intermediate,
.6..47....8...2..94.781..6.7.....9.......14.........2.2.......6..1.8..7.3.8.6..14,26,34,21,0,0,4,0,0,0,Intermediate,
1.4....26.3...6.........1....9..7563....4....5.....97.....2..1.6.79143.....6...4.,26,47,8,1,0,0,0,0,0,Intermediate,
31..9..4.5....41..2...1..674......73..2.65........2......47......72.9.5......6...,25,44,12,0,0,1,0,0,0,Intermediate,
89........73....1..2....3...8.2.........7.9.5...6.5.31.....6.97...83..5......92..,24,47,10,2,0,2,0,0,0,Intermediate,
.6....4...25...93....3.9.65.42.97............73...........7.2...98..23.6..6..38.4,27,46,8,1,0,0,0,0,0,Intermediate,
3.....8.68.64...5..21..8...21.....7.6..13..........4.5.7.8.....53..7.........1...,24,43,14,0,0,2,0,0,0,Intermediate,
31..6.........35......7.......9...65..2....4..7.1..2..5...2.4...3.6.5......7..1..,22,37,22,1,0,0,0,0,0,Intermediate,
..9........6..12832.....6...1..4...5....8.3.....5.2.1.8...69...........96...5.14.,24,41,16,2,0,0,1,0,0,Intermediate,
.2......8..198.7629.83.......286.97.4.....81.......2.4...43....86..9...1.........,27,48,6,3,0,0,0,0,0,Intermediate,
2...13..8.....93...6..8..19..9..68..7...3.9.23.2..1..4...........4..8......2.7...,25,42,14,1,0,0,0,0,0,Intermediate,
..7.9.....4...3.....15.....1.5.3..9.....17....296.........59..2.56..294.3..4..1..,26,44,11,1,0,0,0,0,0,Intermediate,
4.....51.....2.9...78.....4..397.2.1...2...4.2.41.3..9.3......71..3.7.52.........,27,42,12,2,0,1,0,0,0,Intermediate,
...6..97..3......87....16.41...2...6........3...49..8.31.8.........4...22...79...,24,43,14,1,0,0,0,0,0,Intermediate,
...2....33.4..5..6.26.4..719.17...6..65...71..7.4..3..1..3......92...............,26,48,7,2,0,0,0,0,0,Intermediate,
4..786....25...........2..3.9...463..43....756...5.....6..7....8....3......895...,25,44,12,0,1,0,0,0,0,Intermediate,
5...2...7.9.3.85...2.6...34....3.9...............4....7...6.2.5.365.......2.9..4.,24,41,16,1,0,0,0,0,0,Intermediate,
59.....48.42....3...6.3...9.....5.........81..8.3.4.....192..65...1.3..2...5..4..,26,41,14,2,0,1,0,0,0,Intermediate,
..34.2..5.26..3.9..7.8...4..8......67.....4...........9...78.2.5...3.........9.6.,23,54,4,0,1,2,0,0,0,Intermediate,
......2..3.....459.7..1......4.....6.....5.....1.92.4.6....913513..7.6...5.....9.,25,41,15,1,0,0,0,0,0,Intermediate,
..3.94..6.54..3......68..5..6.8.......5..1.4.49..........9...31...3.2.......6...5,24,42,15,1,0,3,0,0,0,Intermediate,
...29....1.....4....8...2.6..4.2..........9.7...47...5....51.....59.6....6974.8..,24,42,15,1,0,0,0,0,0,Intermediate,
...54.....1..9....5...1.43......16.59....4.....2.....36..9..8.1....6..5...3..2...,23,39,19,0,0,2,0,0,0,Intermediate,
.....2...4..6..5..7...3..1437......5..9.6..7...1.49..2..3...2.62.....9.........4.,24,45,12,0,0,2,0,0,0,Intermediate,
.9...15.2..5.3....8.....94...81....5.5..9..2.3..42...64.........8..53......9.....,24,31,26,2,0,1,0,0,0,Intermediate,
...7..5........18......5..93..4...2.2...3.8.791.....3.79...1......5..4.35.3....9.,25,45,11,1,0,0,0,0,0,Intermediate,
.8........5...78.....2.5..7......7.9..3.....4...3.8....158..4...27..91..3.4..1...,24,44,13,0,1,5,0,0,0,Intermediate,
.4.3.8............6...5.1.787..31964.....7....5..9.3.....9...8.5..4..6......63...,25,41,15,1,1,0,0,0,0,Intermediate,
......624....5...71.....5..2..6..4.....2.7.8.95.8..1...219...4.8.....9.........51,25,44,12,1,0,0,0,0,0,Intermediate,
...1...5..8..9..6.4.97.2..19....8.45..5..41...4.2..6..2.......91.....7......2....,25,48,8,1,0,0,0,0,0,Intermediate,
9.1....2...........5......8.....9.6...4...7.16.5....84.1.54....4.8..76...2..18..7,25,44,12,2,0,1,0,0,0,Intermediate,
..65.93......3.....5276..49.............17..5.1...4..31.3.95..79..67....2.5......,27,46,8,4,0,0,0,0,0,Intermediate,
..693.5...5.7....9.......86...69....3..1.4.6...1.5.....7...53...8.3...1.6....8...,25,30,26,2,0,0,0,0,0,Intermediate,
..4......532.....11..46....8..2.13..4..5....7.7..3...92...5.7.3..7.............5.,24,49,8,1,0,0,0,0,0,Intermediate,
3...527...2.....49.1..6......5...3...7......2.....5.76496....1.2..4........7...2.,24,47,10,1,0,0,0,0,0,Intermediate,
84.6..57.63.7...84.............37...47.2...5.....1..4......18...5..6..2...8...3..,25,43,13,0,0,3,0,0,0,Intermediate,
.....4..885......7..46...31..7..64..6.31...72.4.....8......1.5....237......8.....,25,43,13,0,1,3,0,0,0,Intermediate,
7.865..9...18..6....4..1..5.4.....1.....6....1..78......7......6....89...9.....31,24,34,23,0,0,2,0,0,0,Intermediate,
..........1267.....5.2..48......2...8....35.13..............1....67...432..4.68.7,24,44,13,2,0,0,0,0,0,Intermediate,
.2...6..9......27.....49.....56....3.....4...24.15.7..7.....1..9...3.5.....7...24,24,40,17,1,1,1,0,0,0,Intermediate,
..93......7...6.........6.432....9....6..753....4.1.....4.25.7..9..6..5...5..4..2,25,44,12,1,0,0,0,0,0,Intermediate,
.....4583.7......98.3.5....4...3.....37..6.....6.4..5........9...9..7431.64.8....,26,36,19,1,0,0,0,0,0,Intermediate,
....4.3........4.6..3.......89.371....1..86..3.61.4....1.3....2.7..9...16....1..8,26,35,20,1,0,0,0,0,0,Intermediate,
6....2.1....517.8.5....6.47143.85.....8.7.............42...865..........81.4.....,26,44,11,2,0,0,0,0,0,Intermediate,
.25.97.4.87..........2....8..1.4......81.2.3.35........9...1.5.....2....7835....4,26,47,8,1,0,0,0,0,0,Intermediate,
4........216...38........76..3.2..65..........7265.4.8.84..57..3...17...........2,26,45,10,0,0,2,0,0,0,Intermediate,
.6.1.2..851........3876.....2.....4...4....13.8.6..5.7.7.2...6.6.....3........7.1,26,39,16,1,0,0,0,0,0,Intermediate,
4....7.9.579.4...11.......37....93........6..84.........5.......1..6..48.8.3..5.6,25,41,15,1,0,0,0,0,0,Intermediate,
..1..5.3.9..47..2...2.1.9.73..54.....5719.3..2.....6..7...6.1...6..........3.....,26,30,25,2,0,0,0,0,0,Intermediate,
.....3.......4..62...8...1.6.....5.8.8.6..13.29.........52.....3..5.98..1.......4,23,44,14,1,0,0,0,0,0,Intermediate,
.....143.9....48....4.7..9..2...8..5..1.4..27......3....9...2....3.8.....17.3..8.,25,41,15,1,0,0,0,0,0,Intermediate,
.24.16...1..3.......37.4....71.......9.83.7.......2.694..68....21....8.7.......1.,26,35,20,0,0,3,0,0,0,Intermediate,
..9.57..6.....12.5....3..7...569...............63........7...61.67.1.39.3.4....5.,25,40,16,1,0,1,0,0,0,Intermediate,
43......9.....9.5..9..17......934125...7...9.....52.636.......19....3....5.2.....,26,37,18,1,0,0,0,0,0,Intermediate,
81........32.48.6...4.6.....4....3......5964....4..2.......3..8.9.5.....283..1...,25,40,16,1,0,0,0,0,0,Intermediate,
......4...8..723.....1.3..2.41....5.8........253.9....41.3....8.3..47.1.....5....,25,33,23,2,1,1,0,0,0,Intermediate,
..7...9....6..827..8......6...6.9.2....5.734.57..3...97.9.....5.....4.326.....4..,27,36,18,0,0,2,0,0,0,Intermediate,
......7..8.3..74567....8..1....7..62.76..........4..1....23....45.....3..2..54...,25,39,17,1,0,0,0,0,0,Intermediate,
8.73...5.4..26..9.2...98.34..9..5..6.78...3........98............684.....2..3....,26,49,6,1,0,0,0,0,0,Intermediate,
6...3.8...3.48..5..4...51....3.7.9....8.4..17........4....5.....86....3.5....168.,26,36,19,3,0,0,0,0,0,Intermediate,
...3....55...6.1.3....1.6...9....5.64..............3971....4....4.23....6.7.5.2..,24,45,12,0,1,1,0,0,0,Intermediate,
..3..75.2.87....6.5.26....7.....6.1.6.85...............7...5..3..5.182...3..9...8,26,37,18,4,0,1,0,0,0,Intermediate,
.3....87....4.32..29......61.8...9.......47.....1.8.4...1...62932.....1.........7,25,44,12,3,0,0,0,0,0,Intermediate,
